Site,site_Treatment, LON (NAD83 MTM (Modified Transverse Mercator) zone 6),LAT (NAD83 MTM (Modified Transverse Mercator) zone 6),LON E,LAT N
2016,7,22,2.3,54.2,14.9
2016,7,23,0.7,49.1,14.4
2016,7,24,0,0.5,13.5
2016,7,25,20.1,35.7,12.2
2016,7,26,5.9,1.8,13.9
2016,7,27,0.3,28.9,12
2016,7,28,0,1.7,12.8
2016,7,29,0,0.1,9.6
2016,7,30,0,0,8.3
2016,7,31,0,0,8.6
2016,8,1,0,0.2,7.9
2016,8,2,0.4,0.1,7.2
2016,8,3,0,3.4,10
2016,8,4,6.5,6.2,12.2
2016,8,5,8.7,24.2,12.2
2016,8,6,0.9,1.1,15.9
2016,8,7,0,5.8,13.4
2016,8,8,0,0.1,9.8
2016,8,9,0,0,8.5
2016,8,10,2.3,16,8.9
2016,8,11,0,32.9,13.6
2016,8,12,0,16.5,10
2016,8,13,0,103,3.3
2016,8,14,1.4,2.7,7
2016,8,15,0.5,0.6,10.5
2016,8,16,5.3,90.1,7.3
2016,8,17,2.3,7.9,11.8
2016,8,18,0.1,1,11.2
2016,8,19,0.7,1.1,11
2016,8,20,0,1.7,9.4
2016,8,21,0,36.3,13.2
2016,8,22,34.3,2.7,12.6
2016,8,23,0.3,1.3,9.7
2016,8,24,0.4,2.4,10.4
2016,8,25,11.9,5.8,15.9
2016,8,26,7.9,3.2,13.4
2016,8,27,0,0.3,11.1
2016,8,28,10.2,15.3,7.4
2016,8,29,1.2,0.3,10.2
2016,8,30,0.5,4.8,5.1
2016,8,31,0,55.1,7.8
2016,9,1,11.5,3.7,10.3
2016,9,2,0.3,0.1,6.7
2016,9,3,0,0,5.5
2016,9,4,0,0,2.6
2016,9,5,0,0.1,8
2016,9,6,0,1,8.4
2016,9,7,1.8,19.3,14.5
2016,9,8,15.3,49,12.9
2016,9,9,0.3,0.1,8.9
2016,9,10,5.4,29.7,9.9
2016,9,11,14,0.7,10.5
2016,9,12,0,0.4,7.4
2016,9,13,0.3,9.2,9
2016,9,14,20.6,2.2,4.9
2016,9,15,0,0,3
2016,9,16,0,0.4,0.6
2016,9,17,13.1,22.6,6.9
2016,9,18,6.3,11.4,10
2016,9,19,1.6,2.9,6.5
2016,9,20,9.3,6.9,6.3
2016,9,21,1.2,0.1,6.2
2016,9,22,0.8,6.2,6.3
2016,9,23,0,0.3,3.4
2016,9,24,3,0.2,1
2016,9,25,1.6,0.1,1.5
2016,9,26,0,0.8,2.8
2016,9,27,0,1.4,1.1
2016,9,28,0,0,-2.3
2016,9,29,0,0,-2.2
2016,9,30,0,0,-0.3
2016,10,1,0,0.5,3
2016,10,2,0,2.3,3.8
2016,10,3,0,0,0.4
2016,10,4,0,0,-3.7
2016,10,5,0,0,0.8
2016,10,6,0,0,2.6
2016,10,7,0,0.5,6.6
2016,10,8,0.7,18.1,7.1
2016,10,9,0,0,3.8
2016,10,10,0,0,1.3
2016,10,11,0,0,-1.8
2016,10,12,0,0.6,0.9
2016,10,13,1.4,4.8,7.4
2016,10,14,0.1,0,-0.3
2016,10,15,0,0.3,-4.9
2016,10,16,3.3,13.7,0.9
2016,10,17,0,2.9,3.7
2016,10,18,12.7,21,0.8
2016,10,19,0.2,0.2,3.6
2016,10,20,11.2,80.9,1.9
2016,10,21,27.2,43.3,2.8
2016,10,22,15.9,55,4.6
2016,10,23,4.5,4.7,1.2
2016,10,24,5,3.8,-1.1
2016,10,25,6.8,6.2,-1.3
2016,10,26,0.2,5.3,-4.1
2016,10,27,0,10.7,-5.5
2016,10,28,0,5,-7.1
2016,10,29,12.5,6,-2.3
2016,10,30,2.3,0.6,0.5
2016,10,31,2.1,0.2,-0.8
2016,11,1,1,7,-2.2
2016,11,2,1.1,0.4,-0.8
2016,11,3,2.4,6.9,1.3
2016,11,4,2.5,0.6,-3
2016,11,5,0.2,0.7,-4.7
2016,11,6,0,0.1,-5
2016,11,7,0,0,-9.1
2016,11,8,0.1,0.4,-2.6
2016,11,9,1.5,0.3,-2.1
2016,11,10,1.9,4.7,-5.1
2016,11,11,4.1,1.7,-3.2
2016,11,12,1.4,0,-7.2
2016,11,13,0,0,-2.8
2016,11,14,0,0,0.3
2016,11,15,0,19.5,0.9
2016,11,16,8.8,44.9,0.1
2016,11,17,0.1,0.1,2
2016,11,18,0,0,-0.7
2016,11,19,9.1,5.1,-2.2
2016,11,20,0.3,35.1,0.1
2016,11,21,3.3,10.7,0.8
2016,11,22,7.5,8.8,-0.9
2016,11,23,3.7,0.3,-3.6
2016,11,24,0,1.2,-6
2016,11,25,0,5.6,-6.5
2016,11,26,0,4.7,-5.3
2016,11,27,4.9,1.2,-5
2016,11,28,0,0.5,-5.9
2016,11,29,1.1,8.8,-7.7
2016,11,30,0.1,89.5,-6.8
2016,12,1,12.5,37.4,-6.3
2016,12,2,2.2,9.2,-4.5
2016,12,3,1.2,1.4,-5.4
2016,12,4,0,0.7,-11.3
2016,12,5,0.1,2.7,-11.6
2016,12,6,0,0.3,-10.7
2016,12,7,0,0.8,-15.1
2016,12,8,1.1,3.9,-8.8
2016,12,9,9.4,5.4,-8.5
2016,12,10,0.6,0.2,-16.1
2016,12,11,1.4,13.2,-17.2
2016,12,12,1.7,37.4,-20.7
2016,12,13,0.6,5.8,-12.4
2016,12,14,0.1,2.6,-13.7
2016,12,15,6.6,1.5,-21.7
2016,12,16,0.8,2,-22.8
2016,12,17,3.8,14.8,-25.8
2016,12,18,4.1,5.9,-16.3
2016,12,19,0,0.3,-23.2
2016,12,20,0,2.8,-25.4
2016,12,21,0.3,2.2,-14.1
2016,12,22,0,2.5,-13.9
2016,12,23,2.5,1.1,-14
2016,12,24,6.5,5,-8.6
2016,12,25,5.8,0.3,-14.7
2016,12,26,6,64.2,-19
2016,12,27,3,4.1,-15.4
2016,12,28,0,2.5,-13.6
2016,12,29,13.8,83.7,-19.8
2016,12,30,5.8,11.4,-8.2
2016,12,31,0,19.4,-19.2
2009,1,1,10.9,0.4,-17.5
2009,1,2,0.3,1.5,-16.2
2009,1,3,8.8,1.1,-16.1
2009,1,4,1.2,2.1,-11.9
2009,1,5,3,0.7,-9.8
2009,1,6,0.2,0.8,-15.5
2009,1,7,11,58.1,-16.8
2009,1,8,3,7.9,-12.6
2009,1,9,2.3,0.5,-10.7
2009,1,10,0.2,0.1,-17.5
2009,1,11,0,0.3,-21.1
2009,1,12,0.9,1.3,-25.2
2009,1,13,2.9,11.9,-21.4
2009,1,14,2.3,0.6,-19.8
2009,1,15,0,0.2,-29
2009,1,16,0.4,0.4,-32
2009,1,17,0,1.8,-30.6
2009,1,18,4.2,17.3,-29.8
2009,1,19,6,5.5,-20.8
2009,1,20,0.6,1.1,-17
2009,1,21,0,5.5,-26.7
2009,1,22,0.9,2.6,-18.1
2009,1,23,2.3,11.8,-24
2009,1,24,0.6,0.8,-21
2009,1,25,0.3,0.7,-27.9
2009,1,26,0,0.2,-27.1
2009,1,27,0,0.1,-29.2
2009,1,28,5.3,80.4,-27.7
2009,1,29,0.6,1.8,-13.2
2009,1,30,0,5.8,-16.5
2009,1,31,2.8,3.3,-16.9
2009,2,1,0.1,2.3,-13
2009,2,2,1.2,0.9,-13.6
2009,2,3,1,0.2,-20.6
2009,2,4,0,0,-17
2009,2,5,0,0.1,-19.4
2009,2,6,0,0.1,-20.2
2009,2,7,1.1,4.8,-19.7
2009,2,8,9.2,4.9,-7.3
2009,2,9,0,0,-18.1
2009,2,10,1.1,1.5,-19.2
2009,2,11,2.6,18,-16.1
2009,2,12,0.6,12.6,-10.5
2009,2,13,4.3,3.5,-19.2
2009,2,14,10.6,4.6,-19.7
2009,2,15,0,0.5,-4.4
2009,2,16,0,0.6,-6.6
2009,2,17,0,0.1,-8.4
2009,2,18,0,14,-12.3
2009,2,19,0,40.9,-14.5
2009,2,20,8.1,15.1,-8.2
2009,2,21,1.9,1,-7.3
2009,2,22,0.4,21.2,-12.2
2009,2,23,32.7,36.6,-10.5
2009,2,24,0.7,0,-11.1
2009,2,25,0,0.3,-16.7
2009,2,26,0,0.9,-17.3
2009,2,27,6.9,28.4,-4.7
2009,2,28,0,0,-16.6
2009,3,1,0,1.1,-22.9
2009,3,2,7,24.2,-18.9
2009,3,3,1.1,0.1,-14.4
2009,3,4,1.6,0,-19.3
2009,3,5,1.4,12.6,-17.5
2009,3,6,4.4,17.5,-23.8
2009,3,7,0.3,2.7,-7
2009,3,8,2.9,0.2,-7.4
2009,3,9,0.1,0.4,-11.8
2009,3,10,0.1,5.8,-14.5
2009,3,11,1.1,4.5,-10.6
2009,3,12,0.3,0,-18.1
2009,3,13,0.1,0,-21.4
2009,3,14,0.3,0.2,-17.6
2009,3,15,0,0,-14.9
2009,3,16,0.4,0,-19.1
2009,3,17,0.2,0.3,-17.6
2009,3,18,3.2,0.7,-4.7
2009,3,19,0,0,-8.6
2009,3,20,0,0,-14
2009,3,21,0.2,1.1,-20.7
2009,3,22,2,0.1,-11
2009,3,23,1.1,0.1,-12.7
2009,3,24,0,0,-8
2009,3,25,0.3,0,-16.2
2009,3,26,0.3,4.9,-12.1
2009,3,27,0,0.5,-8.1
2009,3,28,0.8,0.2,-2
2009,3,29,0,20.5,-6.7
2009,3,30,0.5,7.8,-4.6
2009,3,31,0,0.1,-5.5
2009,4,1,0,2.1,-10
2009,4,2,0.8,0.1,-1.4
2009,4,3,5.4,31.6,-3.1
2009,4,4,3.6,12.1,1.1
2009,4,5,1.4,3.3,-1.7
2009,4,6,4.4,34.4,-3.5
2009,4,7,11.6,7,-2.1
2009,4,8,0.2,1.3,-1.1
2009,4,9,0.9,0.5,-2.2
2009,4,10,0.1,0,-5.3
2009,4,11,0,0,-5.1
2009,4,12,15.5,2.7,-5.8
2009,4,13,7.3,2.5,-6.2
2009,4,14,0.2,0,-6.5
2009,4,15,0,0,-7
2009,4,16,0.1,0.1,-9.4
2009,4,17,0,1.6,-7.1
2009,4,18,0,0,-8.5
2009,4,19,0,0,-9
2009,4,20,0.2,3.5,-7.9
2009,4,21,7.8,7.2,-5
2009,4,22,15.1,28.6,0.1
2009,4,23,10.4,12.2,2.1
2009,4,24,0.1,0.1,-0.3
2009,4,25,0.3,1.6,0.3
2009,4,26,0,0.2,1.3
2009,4,27,0.6,0.3,-6
2009,4,28,0.1,3.2,1.1
2009,4,29,0,0,-4.4
2009,4,30,0.5,16.7,-4.2
2009,5,1,10.6,10,-0.4
2009,5,2,0,0.4,1.2
2009,5,3,0,0.1,-4.4
2009,5,4,0.2,0,-1.8
2009,5,5,0,0.3,-4.5
2009,5,6,4.2,2.7,-2
2009,5,7,2.8,5.9,0.6
2009,5,8,0.7,2.9,1.7
2009,5,9,24.6,40,0.2
2009,5,10,2.4,2.5,1.2
2009,5,11,0.1,0,-2
2009,5,12,0,0,-3.8
2009,5,13,0,0.4,-1.8
2009,5,14,5.5,12.1,1.3
2009,5,15,0.1,0.1,6.9
2009,5,16,9.6,11.9,-2.4
2009,5,17,2.5,0.1,4.3
2009,5,18,0,0.1,-1
2009,5,19,0.9,0.8,-2.3
2009,5,20,0.3,0.4,-2
2009,5,21,0,0.5,-0.3
2009,5,22,0,0,3.4
2009,5,23,0.1,0.1,-1.4
2009,5,24,0.8,0.5,2
2009,5,25,3.3,0,-0.1
2009,5,26,0,0.2,-1
2009,5,27,1.5,4.4,-3.4
2009,5,28,0,41.5,0.7
2009,5,29,9.4,13,6.1
2009,5,30,5.4,6.5,6.7
2009,5,31,8.2,6.2,6
2009,6,1,5.5,4,4.2
2009,6,2,0.1,0.1,5
2009,6,3,0.3,0.5,0.3
2009,6,4,0.1,0,0.2
2009,6,5,0.3,0,1.5
2009,6,6,6.3,1.8,3.4
2009,6,7,0.2,0,6
2009,6,8,0,1.4,3.4
2009,6,9,0,21.4,2.9
2009,6,10,0.5,2.1,2.7
2009,6,11,5.6,36.9,5.1
2009,6,12,3.4,0.6,7.7
2009,6,13,0,0.4,5.7
2009,6,14,3.2,3.7,3.5
2009,6,15,2.8,33.2,3.3
2009,6,16,0.4,0.6,5.8
2009,6,17,2.2,0.4,9.4
2009,6,18,0,9,9.6
2009,6,19,1.1,2.2,11.9
2009,6,20,6.2,15,11.2
2009,6,21,0,2.6,11.5
2009,6,22,0,0,9.4
2009,6,23,0,0.1,7.7
2009,6,24,0.4,0.9,8.4
2009,6,25,11.1,57.2,13.8
2009,6,26,8.4,111.4,14.3
2009,6,27,0.3,25,13.6
2009,6,28,0,40.2,13.3
2009,6,29,0.7,75.4,12.2
2009,6,30,6.5,54.5,10.5
2009,7,1,6.6,32.1,11.1
2009,7,2,0,32.1,12
2009,7,3,2.8,82.6,12.2
2009,7,4,2.9,59,12.4
2009,7,5,1.3,4.3,9.6
2009,7,6,0,26.1,6.4
2009,7,7,0,32.9,1.1
2009,7,8,0.2,5.2,3.1
2009,7,9,0,0,5.5
2009,7,10,0.3,1.2,8.1
2009,7,11,0,123.9,10.5
2009,7,12,3.6,4.4,10.8
2009,7,13,18.5,14.2,9
2009,7,14,0.3,2.6,7
2009,7,15,0,0.3,5.9
2009,7,16,0,25.8,9.1
2009,7,17,0.1,32.3,7
2009,7,18,3.1,23.6,11.8
2009,7,19,4.6,1.1,12.1
2009,7,20,0,0.5,9.5
2009,7,21,0.2,4.9,7.6
2009,7,22,0.2,6.9,9.8
2009,7,23,0,7.5,7.2
2009,7,24,0.5,14.6,9.2
2009,7,25,16.6,11.7,10.7
2009,7,26,1.3,90.5,10.3
2009,7,27,0.2,52.4,12.2
2009,7,28,0,19.8,11.7
2009,7,29,17.3,80.9,11.6
2009,7,30,0,0.5,16.2
2009,7,31,0,6.4,11.4
2009,8,1,0,1.4,11.5
2009,8,2,7.1,36.6,9.1
2009,8,3,0,0.6,13.6
2009,8,4,0,16.3,9.1
2009,8,5,0,1.3,15.8
2009,8,6,0,34.2,8.1
2009,8,7,0,5,7.3
2009,8,8,0,0.1,8.2
2009,8,9,2.5,6.6,6.8
2009,8,10,0.7,58.6,11.7
2009,8,11,0,14.3,7.3
2009,8,12,0.1,0,5.1
2009,8,13,0,4.2,10.4
2009,8,14,0,0.1,12.2
2009,8,15,1.6,0.5,14.4
2009,8,16,0,6.6,12.9
2009,8,17,2.9,10.6,13.4
2009,8,18,29.1,39.9,14.9
2009,8,19,2.6,0.2,13.3
2009,8,20,0,21,9.1
2009,8,21,17.4,76.4,7.8
2009,8,22,0,1.9,14.6
2009,8,23,0,9.4,14
2009,8,24,0,0,6.2
2009,8,25,3.6,0.4,4.8
2009,8,26,0,0,10.9
2009,8,27,0,0,7.2
2009,8,28,0,1.1,3.8
2009,8,29,0,16.7,0.6
2009,8,30,0.7,5.7,7.7
2009,8,31,0,0,8.4
2009,9,1,0,0,4.6
2009,9,2,0,0,8.7
2009,9,3,0.9,0.6,10.5
2009,9,4,0,0,9.3
2009,9,5,0.1,0,2.4
2009,9,6,0,0,1.3
2009,9,7,0,0.1,4.1
2009,9,8,0,0,8.4
2009,9,9,0,0,0.9
2009,9,10,0,0,-1.1
2009,9,11,0,0,2.8
2009,9,12,3.6,3,7.8
2009,9,13,1,0.6,6.9
2009,9,14,0,3.6,2.3
2009,9,15,1.1,0,2.1
2009,9,16,0,0,-2.6
2009,9,17,0,4.2,-0.8
2009,9,18,10.4,2.9,0.9
2009,9,19,0.2,0,3.7
2009,9,20,0.4,0,2.1
2009,9,21,0.1,5,1.5
2009,9,22,0,8.1,7.4
2009,9,23,10.5,18.1,10
2009,9,24,0.5,1.3,4.9
2009,9,25,0.1,0,-0.6
2009,9,26,0,2.8,-4.5
2009,9,27,0.8,40.4,2.2
2009,9,28,11.4,10.9,8
2009,9,29,13.3,12.7,8.8
2009,9,30,2.2,1.4,5.9
2009,10,1,9.1,1.8,6.5
2009,10,2,0.5,3.4,4.3
2009,10,3,5.5,17.2,4.6
2009,10,4,19.2,9,4.4
2009,10,5,17.6,6.2,4.9
2009,10,6,2.1,4.5,2.9
2009,10,7,5,19.1,1.4
2009,10,8,0.5,1.9,2.1
2009,10,9,4.7,4.1,1.4
2009,10,10,6.7,0.7,1.3
2009,10,11,1.7,0.4,-1.1
2009,10,12,0.1,1.6,-2.1
2009,10,13,0.6,2.8,-3.3
2009,10,14,0.7,0.2,-3
2009,10,15,0.1,0,-2.2
2009,10,16,0,0,-6.3
2009,10,17,0,0,-6.4
2009,10,18,0,0,-7.7
2009,10,19,0.5,0.2,-4
2009,10,20,3.2,0.6,-5.4
2009,10,21,0.1,5.4,-0.5
2009,10,22,3.4,17,-2.5
2009,10,23,0.2,16.2,-5.2
2009,10,24,16.6,9.5,-7.4
2009,10,25,0,0,-0.7
2009,10,26,0,0.5,-2.5
2009,10,27,0.8,2.2,-6.8
2009,10,28,0,0.2,-7.9
2009,10,29,0,0.1,-8.4
2009,10,30,2.6,4.8,-7.5
2009,10,31,8.4,6.6,1.2
2009,11,1,0,0,1.9
2009,11,2,0,0.5,-3.8
2009,11,3,0.8,1.2,-3.3
2009,11,4,0.3,0.1,-2.7
2009,11,5,0,1.1,-8.6
2009,11,6,0.3,0,-9.4
2009,11,7,0.6,0.2,-7.4
2009,11,8,0,0,-4.9
2009,11,9,0,0.2,0.5
2009,11,10,1,0,1.2
2009,11,11,0,0,-2.1
2009,11,12,0,0,-4.1
2009,11,13,0,0,-5.1
2009,11,14,0.3,38.7,-0.5
2009,11,15,1.7,0.6,4.6
2009,11,16,1.1,0,0.2
2009,11,17,0,0,-4.2
2009,11,18,0.3,0,-7.6
2009,11,19,0,8,-3.2
2009,11,20,29.6,16.2,-5.3
2009,11,21,0.7,0,-0.6
2009,11,22,0,0,-5.8
2009,11,23,0,0,-8.1
2009,11,24,0,0.1,-7.3
2009,11,25,0,6.1,-8.1
2009,11,26,0,3.8,-0.9
2009,11,27,16.3,78,-1.2
2009,11,28,6.3,4.1,-1.1
2009,11,29,0.1,4.6,-3
2009,11,30,1.2,1.8,-8.1
2009,12,1,0.9,0.2,-8.2
2009,12,2,0,21.2,-9.1
2009,12,3,8.3,26.7,-9.5
2009,12,4,0,0.3,-4.7
2009,12,5,0,0.1,-6.2
2009,12,6,4.8,1.5,-9.9
2009,12,7,2.2,2.8,-10.3
2009,12,8,0.4,0.6,-11.7
2009,12,9,5.6,86.7,-11
2009,12,10,3.4,9.8,-8.7
2009,12,11,5.4,2.2,-13.5
2009,12,12,0,0.1,-15.1
2009,12,13,0,5.3,-17
2009,12,14,2,4.4,-10.8
2009,12,15,3.9,7.2,-10.8
2009,12,16,3.7,2.2,-15.5
2009,12,17,2.5,0.1,-18.2
2009,12,18,3.8,1.9,-16.8
2009,12,19,0.1,0.1,-13.4
2009,12,20,0.4,0.3,-10.1
2009,12,21,2.5,4.1,-6.4
2009,12,22,1.3,30.9,-3.7
2009,12,23,0,9.5,-3
2009,12,24,0,0.1,-7.3
2009,12,25,0,0.4,-7.7
2009,12,26,0,101.9,-11.1
2009,12,27,7.2,56.3,-11.5
2009,12,28,0,6.8,-4.5
2009,12,29,18.1,4.3,-12.7
2009,12,30,0.2,0,-19.2
2009,12,31,0,3.5,-20.8
2010,1,1,0,9.8,-16.6
2010,1,2,6.5,43,-15
2010,1,3,6.8,7.2,-4
2010,1,4,9.9,3.5,-1.9
2010,1,5,3.7,0.8,-2.9
2010,1,6,2.2,6.3,-2.9
2010,1,7,1.2,1.6,-4.3
2010,1,8,1.9,1.3,-8.2
2010,1,9,4.1,0.7,-11.6
2010,1,10,0,1.5,-18.2
2010,1,11,1,0.4,-18.5
2010,1,12,0,0.1,-15.1
2010,1,13,0.2,0.7,-15.1
2010,1,14,0,0.1,-18.5
2010,1,15,2,1.2,-9.4
2010,1,16,1.1,0.8,-13.4
2010,1,17,0,0.1,-19
2010,1,18,0,0.6,-19.7
2010,1,19,0.2,1.9,-11.2
2010,1,20,0,0.4,-11.2
2010,1,21,2.7,0.2,-10.9
2010,1,22,0.1,0,-15.8
2010,1,23,0,0,-16.4
2010,1,24,0,23.6,-19.1
2010,1,25,19.6,55.5,-16.9
2010,1,26,7.9,4.3,-4.4
2010,1,27,0,2.1,-6.6
2010,1,28,2.5,18.2,-10
2010,1,29,5.2,11.4,-8.4
2010,1,30,2.2,0.1,-16.4
2010,1,31,0.1,2.8,-21.6
2010,2,1,0.8,0.2,-21.2
2010,2,2,0,0,-27.8
2010,2,3,0.9,1.1,-26.7
2010,2,4,0.2,0,-20.8
2010,2,5,2,0.1,-21
2010,2,6,12.2,2.3,-17.4
2010,2,7,14.9,10.3,-10.4
2010,2,8,14.6,3.6,-4.7
2010,2,9,0,0.1,-8.8
2010,2,10,0,0,-11.3
2010,2,11,0.5,0,-10.3
2010,2,12,0.2,0.1,-5.2
2010,2,13,0.7,0.9,-7.2
2010,2,14,1.2,2.7,-5.1
2010,2,15,0.7,0.3,-6.4
2010,2,16,0.1,0.7,-4.9
2010,2,17,4,1.9,-4.3
2010,2,18,3.1,7.9,-2.3
2010,2,19,0.2,1.6,-3
2010,2,20,1.1,2.1,-3.9
2010,2,21,5.3,2.1,-3.5
2010,2,22,0,0.7,-2.5
2010,2,23,0,17,-4.8
2010,2,24,0,44.6,-6
2010,2,25,0,27.8,-8
2010,2,26,0,13.3,-7.4
2010,2,27,0,5.8,-3
2010,2,28,0,1.1,-3.5
2010,3,1,0,0.1,-5
2010,3,2,0,0,-7.3
2010,3,3,0,0,-11.4
2010,3,4,0,0,-10.9
2010,3,5,0,0,-12.8
2010,3,6,0,0,-8.5
2010,3,7,0.3,0,-10.1
2010,3,8,1.7,0.1,-7.1
2010,3,9,0,0,-10
2010,3,10,0,0,-8.8
2010,3,11,0,0,-13.5
2010,3,12,0.2,0,-11.8
2010,3,13,0.1,0.7,-11.5
2010,3,14,0,7.6,-11
2010,3,15,0.1,0,-4.5
2010,3,16,0,0,-6.4
2010,3,17,0.7,0.1,-5.3
2010,3,18,1.4,0,-2.5
2010,3,19,1.8,0.4,-7.6
2010,3,20,0,0,-3.4
2010,3,21,0.6,3.1,-11.6
2010,3,22,0.3,20,-10.8
2010,3,23,2.3,36.8,-6.9
2010,3,24,9.3,6.1,-4.2
2010,3,25,0.7,0.3,-6.4
2010,3,26,0.7,0,-14.7
2010,3,27,0.3,0.7,-19.3
2010,3,28,0.2,30.6,-19.7
2010,3,29,17.3,30.3,-5.4
2010,3,30,0.8,2.4,-2.4
2010,3,31,1.3,0.4,-2.3
2010,4,1,0,0,-0.6
2010,4,2,0,0,-0.9
2010,4,3,0,0,3.5
2010,4,4,0,0.3,1
2010,4,5,0.4,2.8,1.7
2010,4,6,0,10.2,1.8
2010,4,7,0.9,3.3,-0.1
2010,4,8,0,9.2,-2.9
2010,4,9,24.1,8.3,-3.1
2010,4,10,1.8,1.1,-1.2
2010,4,11,0.4,0.2,-3.2
2010,4,12,0,0,-3.2
2010,4,13,0,0,-7.6
2010,4,14,0,0,-6.1
2010,4,15,0.2,5.6,-5.6
2010,4,16,0,13.5,-7.3
2010,4,17,0.3,6.8,-4.1
2010,4,18,4.2,3.3,-2.4
2010,4,19,3.3,0.9,-0.4
2010,4,20,0.2,0.4,0.7
2010,4,21,0.3,0.4,0.6
2010,4,22,0.1,0.3,-0.7
2010,4,23,0.1,0,0.4
2010,4,24,0,1.6,-0.1
2010,4,25,0,0,-1.3
2010,4,26,0,4.7,-2.4
2010,4,27,0.7,39.2,-4.7
2010,4,28,0,1,-0.1
2010,4,29,11.6,2.9,-1.2
2010,4,30,1.3,0,-1.1
2010,5,1,0.3,1.2,-0.2
2010,5,2,9.3,14.5,0.5
2010,5,3,21.6,13.8,6.3
2010,5,4,0,6.4,1.7
2010,5,5,0.8,3.2,-0.1
2010,5,6,24.6,8,-0.5
2010,5,7,1.9,0.3,-0.2
2010,5,8,12.8,9.2,0
2010,5,9,14.2,5.9,-0.2
2010,5,10,0.1,0,-0.8
2010,5,11,0,0,-0.6
2010,5,12,2.3,0.1,-3.9
2010,5,13,4.2,0,-1.6
2010,5,14,0,5.4,-0.6
2010,5,15,0.8,1.3,1
2010,5,16,5,0,0
2010,5,17,0,0,1.1
2010,5,18,0,0,2.5
2010,5,19,0,0.1,5
2010,5,20,0,0.1,7.3
2010,5,21,0,0,-0.9
2010,5,22,0,0.2,1.5
2010,5,23,0,0,11.6
2010,5,24,2.6,3.4,12.9
2010,5,25,5.4,14.5,7.5
2010,5,26,0.3,2.2,5.4
2010,5,27,0,0.9,3.1
2010,5,28,0,0.1,4.2
2010,5,29,6.7,4.5,3.8
2010,5,30,0.3,0.1,3.9
2010,5,31,2.1,14.8,2.8
2010,6,1,0,9.8,5.7
2010,6,2,4.1,15.3,6.1
2010,6,3,0,2.6,7.7
2010,6,4,0,0.5,6.3
2010,6,5,31.2,14,8
2010,6,6,14.1,6,5.7
2010,6,7,3.5,4.8,5.1
2010,6,8,0.7,1.5,2
2010,6,9,0.3,0.9,2.6
2010,6,10,0,1.9,2.2
2010,6,11,0,0.7,4
2010,6,12,0,0.1,6.9
2010,6,13,0,0.1,4.3
2010,6,14,0,1.5,5.8
2010,6,15,1.2,0,3.2
2010,6,16,0,10.6,6.1
2010,6,17,0.8,0.1,11.4
2010,6,18,1.1,0.1,10.7
2010,6,19,0.6,19.9,7.5
2010,6,20,3.7,49.9,14.3
2010,6,21,0.2,0,7.8
2010,6,22,0,1,8
2010,6,23,1.3,42.7,11.1
2010,6,24,20.5,21.2,13.4
2010,6,25,0.9,0.6,8.1
2010,6,26,0,4.9,3.6
2010,6,27,2,26.3,0.8
2010,6,28,6,34.8,3
2010,6,29,9.3,5.1,6.5
2010,6,30,0.3,2.7,8
2010,7,1,2.3,1.6,6
2010,7,2,0,0.6,4.1
2010,7,3,0,1.4,10.4
2010,7,4,0.1,1.4,12.7
2010,7,5,19.3,15,11.3
2010,7,6,0,0.5,10.6
2010,7,7,0.5,3.5,14.3
2010,7,8,8.8,8.2,17.3
2010,7,9,17.9,151.8,20.6
2010,7,10,7.9,0.1,15.6
2010,7,11,5.3,0.2,14
2010,7,12,0,23.5,14.8
2010,7,13,18.6,87.6,16.4
2010,7,14,0,0.5,16.3
2010,7,15,0.3,4.2,11.8
2010,7,16,11.3,25.1,13.6
2010,7,17,6,65.3,15.5
2010,7,18,0.3,5.8,15.3
2010,7,19,0.2,15.4,11.4
2010,7,20,0,1.7,12.9
2010,7,21,0,41.4,9.1
2010,7,22,0,0.4,13
2010,7,23,0,1.8,10.4
2010,7,24,9.4,18.9,9.3
2010,7,25,3,0.6,14.2
2010,7,26,2.4,0.2,10
2010,7,27,0.1,0.2,11.7
2010,7,28,0.8,3.7,9.3
2010,7,29,1.5,0.2,13.8
2010,7,30,0,0.3,9.7
2010,7,31,0.2,0,8
2010,8,1,0,0,5.3
2010,8,2,0,93.3,8.3
2010,8,3,0.2,144.2,12.2
2010,8,4,1.4,73.7,11.6
2010,8,5,3.8,24.2,16.4
2010,8,6,0,0.7,14.2
2010,8,7,0,0.1,4.4
2010,8,8,0.1,21.2,6.3
2010,8,9,0.2,0.3,12.2
2010,8,10,0,15.2,11.4
2010,8,11,0.4,0,7.1
2010,8,12,0,0.4,5.3
2010,8,13,0,0.2,7.9
2010,8,14,0,6.8,9
2010,8,15,0,58.9,13.3
2010,8,16,1,34.5,10.9
2010,8,17,5.8,3.6,13.2
2010,8,18,0,0.2,9.2
2010,8,19,0,2,8
2010,8,20,16.2,1,9.5
2010,8,21,0.1,6.1,6
2010,8,22,0.7,4.3,6.9
2010,8,23,0,0,9.2
2010,8,24,0.3,0,6.4
2010,8,25,4.7,2.3,8.3
2010,8,26,1.8,5.9,12
2010,8,27,0.3,1.1,11.1
2010,8,28,0,0.2,7.1
2010,8,29,0.2,0,7.9
2010,8,30,0,0.1,12.2
2010,8,31,1.2,0.8,13.6
2010,9,1,0,1.9,15.9
